,Stock name,Date,Year,Month,Day,dayOfWeek,Close,Open,High,Low,Volume,Positive,Negative,Neutral,Total_Tweets
18,PAYPAL,2021-08-22,2021,8,22,Sunday,275.64,273.68,276.83833333333337,271.86,5064843.666666667,44.0,12.0,26.0,2215.0
19,PAYPAL,2021-08-23,2021,8,23,Monday,276.98,275.75,278.29,273.02,5507500.0,161.0,46.0,171.0,2808.0
20,PAYPAL,2021-08-24,2021,8,24,Tuesday,279.51,278.93,279.58,276.5086,3542641.0,106.0,34.0,62.0,2457.0
21,PAYPAL,2021-08-25,2021,8,25,Wednesday,277.69,279.8157,279.8296,276.77,4392583.0,87.0,27.0,83.0,2448.0
22,PAYPAL,2021-08-26,2021,8,26,Thursday,273.62,277.89,278.68,273.52,3626405.0,55.0,22.0,48.0,2305.0
23,PAYPAL,2021-08-27,2021,8,27,Friday,278.33,274.03,278.89,273.67,3916952.0,69.0,13.0,46.0,2312.0
24,PAYPAL,2021-08-28,2021,8,28,Saturday,281.71,275.89,282.72866666666664,275.47333333333336,7488318.0,30.0,12.0,21.0,2183.0
25,PAYPAL,2021-08-29,2021,8,29,Sunday,285.09000000000003,277.75,286.56733333333335,277.27666666666664,11059684.0,43.0,4.0,34.0,2220.0
26,PAYPAL,2021-08-30,2021,8,30,Monday,288.47,279.61,290.406,279.08,14631050.0,407.0,114.0,394.0,3889.0
27,PAYPAL,2021-08-31,2021,8,31,Tuesday,288.66,290.93,292.65,284.34,8911799.0,267.0,80.0,180.0,3114.0
28,PAYPAL,2021-09-01,2021,9,1,Wednesday,286.75,290.1,290.9,286.36,5568281.0,128.0,36.0,116.0,2591.0
29,PAYPAL,2021-09-02,2021,9,2,Thursday,285.53,288.9,288.9,285.25,4647112.0,94.0,25.0,101.0,2472.0
30,PAYPAL,2021-09-03,2021,9,3,Friday,289.13,285.03,290.38,284.4,5287970.0,110.0,29.0,84.0,2479.0
31,PAYPAL,2021-09-04,2021,9,4,Saturday,290.1625,286.375,291.205,285.31,5663415.25,40.0,10.0,21.0,2176.0
32,PAYPAL,2021-09-05,2021,9,5,Sunday,291.195,287.72,292.03,286.22,6038860.5,49.0,14.0,37.0,2235.0
33,PAYPAL,2021-09-06,2021,9,6,Monday,292.22749999999996,289.065,292.855,287.13,6414305.75,55.0,16.0,47.0,2272.0
34,PAYPAL,2021-09-07,2021,9,7,Tuesday,293.26,290.41,293.68,288.04,6789751.0,177.0,47.0,196.0,2877.0
35,PAYPAL,2021-09-08,2021,9,8,Wednesday,285.23,296.55,296.7,283.33,11039280.0,320.0,96.0,318.0,3506.0
36,PAYPAL,2021-09-09,2021,9,9,Thursday,286.88,287.45,289.37,285.08,4169970.0,156.0,34.0,106.0,2631.0
37,PAYPAL,2021-09-10,2021,9,10,Friday,284.32,288.6,289.0,284.11,3816588.0,121.0,29.0,75.0,2490.0
38,PAYPAL,2021-09-11,2021,9,11,Saturday,283.04333333333335,287.97333333333336,288.39666666666665,282.00666666666666,4156549.0,52.0,14.0,28.0,2229.0
39,PAYPAL,2021-09-12,2021,9,12,Sunday,281.76666666666665,287.3466666666667,287.79333333333335,279.90333333333336,4496510.0,58.0,12.0,24.0,2230.0
40,PAYPAL,2021-09-13,2021,9,13,Monday,280.49,286.72,287.19,277.8,4836471.0,82.0,34.0,60.0,2395.0
41,PAYPAL,2021-09-14,2021,9,14,Tuesday,282.24,281.844,283.17,279.71,4216695.0,76.0,30.0,52.0,2360.0
42,PAYPAL,2021-09-15,2021,9,15,Wednesday,282.43,284.21,285.75,279.5,4056783.0,123.0,19.0,68.0,2465.0
43,PAYPAL,2021-09-16,2021,9,16,Thursday,282.97,281.04,283.69,280.39,3606742.0,97.0,19.0,66.0,2410.0
44,PAYPAL,2021-09-17,2021,9,17,Friday,276.34,282.18,282.5,275.92,8117226.0,91.0,23.0,71.0,2417.0
45,PAYPAL,2021-09-18,2021,9,18,Saturday,274.19666666666666,278.63666666666666,279.3333333333333,272.50666666666666,7987586.333333333,41.0,10.0,18.0,2186.0
46,PAYPAL,2021-09-19,2021,9,19,Sunday,272.05333333333334,275.09333333333336,276.1666666666667,269.09333333333336,7857946.666666667,48.0,11.0,25.0,2217.0
47,PAYPAL,2021-09-20,2021,9,20,Monday,269.91,271.55,273.0,265.68,7728307.0,61.0,25.0,60.0,2342.0
48,PAYPAL,2021-09-21,2021,9,21,Tuesday,269.49,271.75,272.2986,267.8,4326076.0,118.0,25.0,61.0,2459.0
