,Stock name,Date,Year,Month,Day,dayOfWeek,Close,Open,High,Low,Volume,Positive,Negative,Neutral,Total_Tweets
17,NVDA,2020-01-18,2020,1,18,Saturday,62.23625,62.306574999999995,62.455625,61.792525,24482217.0,1,0,1,2
18,NVDA,2020-01-19,2020,1,19,Sunday,62.1525,62.18815,62.411249999999995,61.74255,23585378.0,0,0,2,2
19,NVDA,2020-01-20,2020,1,20,Monday,62.06875,62.069725000000005,62.366875,61.692575000000005,22688539.0,0,0,1,1
20,NVDA,2020-01-21,2020,1,21,Tuesday,61.985,61.9513,62.3225,61.6426,21791700.0,1,0,2,3
21,NVDA,2020-01-22,2020,1,22,Wednesday,62.5125,62.44,63.3975,62.25,23923868.0,1,1,4,6
22,NVDA,2020-01-23,2020,1,23,Thursday,63.215,62.93,63.3,62.0375,24451444.0,5,0,1,6
23,NVDA,2020-01-24,2020,1,24,Friday,62.62,64.375,64.875,62.075,37351356.0,3,1,2,6
24,NVDA,2020-01-25,2020,1,25,Saturday,61.76333333333333,62.77,63.4375,60.73583333333333,40585370.666666664,1,0,2,3
25,NVDA,2020-01-26,2020,1,26,Sunday,60.906666666666666,61.165,62.0,59.39666666666667,43819385.333333336,0,0,1,1
26,NVDA,2020-01-27,2020,1,27,Monday,60.05,59.56,60.5625,58.0575,47053400.0,5,0,3,8
27,NVDA,2020-01-28,2020,1,28,Tuesday,61.9925,60.7125,62.3175,60.1786,31097604.0,3,0,1,4
28,NVDA,2020-01-29,2020,1,29,Wednesday,61.385,61.8475,62.21,60.985,25945116.0,2,0,0,2
29,NVDA,2020-01-30,2020,1,30,Thursday,61.4525,60.4025,61.5875,59.85,29050360.0,3,1,2,6
30,NVDA,2020-01-31,2020,1,31,Friday,59.1075,60.9925,61.1125,58.6875,37041972.0,4,0,1,5
31,NVDA,2020-02-01,2020,2,1,Saturday,59.432500000000005,60.303333333333335,60.834266666666664,58.74583333333333,33225588.0,1,0,1,2
32,NVDA,2020-02-02,2020,2,2,Sunday,59.7575,59.61416666666666,60.55603333333333,58.80416666666667,29409204.0,2,0,1,3
33,NVDA,2020-02-03,2020,2,3,Monday,60.0825,58.925,60.2778,58.8625,25592820.0,3,2,2,7
34,NVDA,2020-02-04,2020,2,4,Tuesday,61.7825,61.5075,61.975,61.005,27154356.0,1,1,0,2
35,NVDA,2020-02-05,2020,2,5,Wednesday,62.69,62.9975,63.1,61.8525,20822008.0,2,3,1,6
36,NVDA,2020-02-06,2020,2,6,Thursday,63.5613,63.035,63.5625,62.22,21828204.0,3,0,1,4
37,NVDA,2020-02-07,2020,2,7,Friday,62.8975,63.16,63.3825,62.643,18975212.0,1,1,2,4
38,NVDA,2020-02-08,2020,2,8,Saturday,63.84583333333334,63.14833333333333,64.17166666666667,62.787,30303728.0,4,0,3,7
39,NVDA,2020-02-09,2020,2,9,Sunday,64.79416666666667,63.13666666666666,64.96083333333334,62.931000000000004,41632244.0,1,1,1,3
40,NVDA,2020-02-10,2020,2,10,Monday,65.7425,63.125,65.75,63.075,52960760.0,1,2,3,6
41,NVDA,2020-02-11,2020,2,11,Tuesday,66.9725,66.83,68.125,66.2075,63855680.0,2,3,3,8
42,NVDA,2020-02-12,2020,2,12,Wednesday,68.135,67.5025,68.2,67.1119,37464472.0,2,1,2,5
43,NVDA,2020-02-13,2020,2,13,Thursday,67.695,67.5525,68.37,67.2775,52801520.0,7,5,9,21
44,NVDA,2020-02-14,2020,2,14,Friday,72.4475,71.815,73.7425,71.5,104192360.0,16,2,7,25
45,NVDA,2020-02-15,2020,2,15,Saturday,72.87125,71.714,73.88875,71.42875000000001,93691300.0,7,1,3,11
46,NVDA,2020-02-16,2020,2,16,Sunday,73.295,71.613,74.035,71.3575,83190240.0,1,0,1,2
47,NVDA,2020-02-17,2020,2,17,Monday,73.71875,71.512,74.18125,71.28625,72689180.0,1,1,2,4
48,NVDA,2020-02-18,2020,2,18,Tuesday,74.1425,71.411,74.3275,71.215,62188120.0,3,1,1,5
49,NVDA,2020-02-19,2020,2,19,Wednesday,78.675,75.3725,78.8525,75.3714,69433120.0,5,0,6,11
50,NVDA,2020-02-20,2020,2,20,Thursday,77.175,78.1912,79.08,74.0875,81005040.0,1,0,4,5
51,NVDA,2020-02-21,2020,2,21,Friday,73.5175,76.0475,76.3,72.665,76929320.0,5,1,2,8
52,NVDA,2020-02-22,2020,2,22,Saturday,71.785,73.21416666666667,74.35603333333333,70.77666666666667,79850040.0,2,0,2,4
53,NVDA,2020-02-23,2020,2,23,Sunday,70.0525,70.38083333333333,72.41206666666668,68.88833333333334,82770760.0,0,1,1,2
54,NVDA,2020-02-24,2020,2,24,Monday,68.32,67.5475,70.4681,67.0,85691480.0,4,1,5,10
55,NVDA,2020-02-25,2020,2,25,Tuesday,65.5125,69.076,69.6975,64.49,105549760.0,1,1,6,8
56,NVDA,2020-02-26,2020,2,26,Wednesday,66.9125,65.515,68.8625,65.5,74966160.0,4,1,0,5
57,NVDA,2020-02-27,2020,2,27,Thursday,63.15,63.725,66.75,62.2225,90641480.0,2,1,1,4
58,NVDA,2020-02-28,2020,2,28,Friday,67.5175,60.6138,68.115,60.4475,113467520.0,2,2,2,6
59,NVDA,2020-02-29,2020,2,29,Saturday,68.0475,63.484199999999994,68.54249999999999,62.04833333333333,105336533.33333333,1,0,1,2
60,NVDA,2020-03-01,2020,3,1,Sunday,68.5775,66.35459999999999,68.97,63.649166666666666,97205546.66666667,2,0,2,4
61,NVDA,2020-03-02,2020,3,2,Monday,69.1075,69.225,69.3975,65.25,89074560.0,1,1,1,3
62,NVDA,2020-03-03,2020,3,3,Tuesday,66.4725,69.6666,70.2675,65.615,65279320.0,3,0,2,5
63,NVDA,2020-03-04,2020,3,4,Wednesday,71.1275,67.55,71.2225,66.8,59740720.0,3,0,2,5
64,NVDA,2020-03-05,2020,3,5,Thursday,68.3225,69.125,70.8,67.875,54032760.0,3,1,0,4
65,NVDA,2020-03-06,2020,3,6,Friday,66.51,66.52,67.0975,64.5,51541240.0,1,0,2,3
66,NVDA,2020-03-07,2020,3,7,Saturday,64.79333333333334,64.33833333333334,66.34833333333333,62.848333333333336,54832773.333333336,1,1,1,3
67,NVDA,2020-03-08,2020,3,8,Sunday,63.07666666666667,62.156666666666666,65.59916666666666,61.196666666666665,58124306.666666664,3,0,2,5
68,NVDA,2020-03-09,2020,3,9,Monday,61.36,59.975,64.85,59.545,61415840.0,2,1,2,5
69,NVDA,2020-03-10,2020,3,10,Tuesday,65.27,64.135,65.27,61.4975,58064880.0,4,1,4,9
70,NVDA,2020-03-11,2020,3,11,Wednesday,61.6175,63.8638,64.15,60.6425,50206760.0,0,0,1,1
71,NVDA,2020-03-12,2020,3,12,Thursday,54.0775,56.365,59.0298,53.95,81654160.0,0,0,3,3
72,NVDA,2020-03-13,2020,3,13,Friday,60.21,57.625,60.255,54.9025,63483760.0,0,0,1,1
73,NVDA,2020-03-14,2020,3,14,Saturday,56.50666666666667,56.1175,59.01166666666667,52.76833333333334,66554906.666666664,0,0,2,2
74,NVDA,2020-03-15,2020,3,15,Sunday,52.803333333333335,54.61,57.76833333333333,50.634166666666665,69626053.33333333,0,0,1,1
75,NVDA,2020-03-16,2020,3,16,Monday,49.1,53.1025,56.525,48.5,72697200.0,0,0,3,3
76,NVDA,2020-03-17,2020,3,17,Tuesday,54.3175,50.2275,55.215,47.75,83363200.0,1,0,4,5
77,NVDA,2020-03-18,2020,3,18,Wednesday,50.705,50.0238,52.485,45.1702,87426640.0,3,0,5,8
78,NVDA,2020-03-19,2020,3,19,Thursday,53.2425,50.49,54.1825,48.3475,76551400.0,0,1,2,3
79,NVDA,2020-03-20,2020,3,20,Friday,51.4375,54.75,57.58,51.2825,80463400.0,1,1,0,2
80,NVDA,2020-03-21,2020,3,21,Saturday,52.305,53.088750000000005,55.849999999999994,50.45625,72425440.0,1,1,3,5
81,NVDA,2020-03-23,2020,3,23,Monday,53.1725,51.4275,54.12,49.63,64387480.0,0,0,2,2
82,NVDA,2020-03-24,2020,3,24,Tuesday,62.295,57.25,63.165,57.0125,110164400.0,3,3,6,12
83,NVDA,2020-03-25,2020,3,25,Wednesday,61.405,63.45,65.455,60.915,79343080.0,0,2,3,5
84,NVDA,2020-03-26,2020,3,26,Thursday,64.31,63.485,65.555,62.5,69758760.0,3,0,3,6
85,NVDA,2020-03-27,2020,3,27,Friday,63.1825,62.5,65.7794,62.17,63882960.0,2,0,1,3
86,NVDA,2020-03-28,2020,3,28,Saturday,64.25416666666666,62.946666666666665,66.01626666666667,62.579166666666666,62663640.0,0,0,1,1
87,NVDA,2020-03-29,2020,3,29,Sunday,65.32583333333332,63.39333333333334,66.25313333333332,62.98833333333334,61444320.0,1,0,0,1
88,NVDA,2020-03-30,2020,3,30,Monday,66.3975,63.84,66.49,63.3975,60225000.0,5,0,2,7
89,NVDA,2020-03-31,2020,3,31,Tuesday,65.9,66.8,68.85,64.4375,94996040.0,2,0,2,4
90,NVDA,2020-04-01,2020,4,1,Wednesday,60.7675,63.9125,65.3825,60.32,65691320.0,3,0,2,5
91,NVDA,2020-04-02,2020,4,2,Thursday,63.8675,61.06,64.0,60.5775,67576440.0,1,0,2,3
92,NVDA,2020-04-03,2020,4,3,Friday,60.9775,63.49,63.9075,59.5975,66321400.0,2,1,2,5
93,NVDA,2020-04-04,2020,4,4,Saturday,63.01833333333333,63.59666666666667,65.095,60.80916666666666,68477013.33333333,0,1,1,2
94,NVDA,2020-04-05,2020,4,5,Sunday,65.05916666666667,63.70333333333333,66.2825,62.020833333333336,70632626.66666667,1,0,2,3
95,NVDA,2020-04-06,2020,4,6,Monday,67.1,63.81,67.47,63.2325,72788240.0,1,0,1,2
96,NVDA,2020-04-07,2020,4,7,Tuesday,64.7575,69.325,69.5625,64.325,78452200.0,1,0,3,4
97,NVDA,2020-04-08,2020,4,8,Wednesday,66.7375,65.8525,66.9875,65.15,54244440.0,0,2,2,4
98,NVDA,2020-04-09,2020,4,9,Thursday,65.7375,68.0,68.23,65.105,52624800.0,3,2,3,8
99,NVDA,2020-04-10,2020,4,10,Friday,66.16875,67.284375,68.06,64.89125,49428782.0,0,1,1,2
100,NVDA,2020-04-11,2020,4,11,Saturday,66.6,66.56875,67.89,64.67750000000001,46232764.0,1,0,0,1
101,NVDA,2020-04-12,2020,4,12,Sunday,67.03125,65.853125,67.72,64.46375,43036746.0,2,0,1,3
102,NVDA,2020-04-13,2020,4,13,Monday,67.4625,65.1375,67.55,64.25,39840728.0,3,1,5,9
103,NVDA,2020-04-14,2020,4,14,Tuesday,70.9875,68.75,71.33,68.4723,53094680.0,7,4,5,16
104,NVDA,2020-04-15,2020,4,15,Wednesday,70.21,69.3,71.0418,68.845,36614884.0,5,0,2,7
105,NVDA,2020-04-16,2020,4,16,Thursday,73.675,71.77,74.75,71.6375,74562040.0,1,1,2,4
106,NVDA,2020-04-17,2020,4,17,Friday,73.08,74.5,74.715,71.735,53912200.0,2,1,5,8
107,NVDA,2020-04-18,2020,4,18,Saturday,72.64083333333333,73.60333333333334,74.26833333333333,71.59583333333333,50921080.0,2,1,1,4
108,NVDA,2020-04-19,2020,4,19,Sunday,72.20166666666667,72.70666666666666,73.82166666666667,71.45666666666666,47929960.0,2,1,0,3
109,NVDA,2020-04-20,2020,4,20,Monday,71.7625,71.81,73.375,71.3175,44938840.0,3,0,3,6
110,NVDA,2020-04-21,2020,4,21,Tuesday,67.3775,70.5775,71.1925,66.7775,73516000.0,0,2,2,4
111,NVDA,2020-04-22,2020,4,22,Wednesday,71.5375,69.3075,71.9675,68.85,48472920.0,2,0,4,6
112,NVDA,2020-04-23,2020,4,23,Thursday,71.0025,71.96,73.2844,70.75,42415960.0,6,4,4,14
113,NVDA,2020-04-24,2020,4,24,Friday,72.3975,70.9,72.4175,70.15,35264548.0,1,1,2,4
114,NVDA,2020-04-25,2020,4,25,Saturday,73.02166666666666,71.84916666666668,73.57000000000001,71.26666666666667,39489298.666666664,2,0,1,3
115,NVDA,2020-04-26,2020,4,26,Sunday,73.64583333333333,72.79833333333333,74.7225,72.38333333333334,43714049.333333336,2,0,2,4
116,NVDA,2020-04-27,2020,4,27,Monday,74.27,73.7475,75.875,73.5,47938800.0,0,1,5,6
117,NVDA,2020-04-28,2020,4,28,Tuesday,72.84,75.75,76.05,72.785,44290400.0,4,2,6,12
118,NVDA,2020-04-29,2020,4,29,Wednesday,74.615,74.1925,75.145,73.4375,37916188.0,3,0,3,6
119,NVDA,2020-04-30,2020,4,30,Thursday,73.07,74.0733,74.615,72.93,37591772.0,2,1,6,9
120,NVDA,2020-05-01,2020,5,1,Friday,70.695,71.0875,72.225,70.2108,34209780.0,3,0,2,5
121,NVDA,2020-05-02,2020,5,2,Saturday,71.40376666666666,70.79833333333333,72.47,70.21386666666668,33391693.333333332,1,0,3,4
122,NVDA,2020-05-03,2020,5,3,Sunday,72.11253333333333,70.50916666666667,72.71499999999999,70.21693333333333,32573606.666666668,2,0,1,3
123,NVDA,2020-05-04,2020,5,4,Monday,72.8213,70.22,72.96,70.22,31755520.0,3,1,3,7
124,NVDA,2020-05-05,2020,5,5,Tuesday,73.435,73.8675,75.0675,72.8225,36889564.0,1,0,5,6
125,NVDA,2020-05-06,2020,5,6,Wednesday,74.4475,74.2325,75.5,73.8525,32346556.0,3,0,0,3
126,NVDA,2020-05-07,2020,5,7,Thursday,76.2175,75.845,76.8525,75.3307,37373052.0,3,1,5,9
127,NVDA,2020-05-08,2020,5,8,Friday,78.125,76.9375,78.1875,76.5975,33990712.0,2,1,4,7
128,NVDA,2020-05-09,2020,5,9,Saturday,78.96833333333333,77.31666666666666,79.16666666666667,76.99416666666666,38295808.0,1,0,1,2
129,NVDA,2020-05-10,2020,5,10,Sunday,79.81166666666667,77.69583333333334,80.14583333333333,77.39083333333333,42600904.0,3,0,2,5
130,NVDA,2020-05-11,2020,5,11,Monday,80.655,78.075,81.125,77.7875,46906000.0,6,0,4,10
131,NVDA,2020-05-12,2020,5,12,Tuesday,78.025,81.235,81.725,77.9275,49305920.0,3,1,2,6
132,NVDA,2020-05-13,2020,5,13,Wednesday,77.8,79.175,80.785,75.9475,62585000.0,9,0,3,12
133,NVDA,2020-05-14,2020,5,14,Thursday,80.305,78.4163,80.36,76.875,60231240.0,7,1,5,13
134,NVDA,2020-05-15,2020,5,15,Friday,84.9075,78.8975,85.005,78.74,98766160.0,5,1,6,12
135,NVDA,2020-05-16,2020,5,16,Saturday,85.7725,81.8,86.39166666666667,81.42833333333333,91724226.66666667,5,0,1,6
136,NVDA,2020-05-17,2020,5,17,Sunday,86.6375,84.7025,87.77833333333334,84.11666666666667,84682293.33333333,4,1,4,9
137,NVDA,2020-05-18,2020,5,18,Monday,87.5025,87.605,89.165,86.805,77640360.0,4,2,5,11
138,NVDA,2020-05-19,2020,5,19,Tuesday,88.055,87.9025,90.875,87.6275,71732200.0,4,0,7,11
139,NVDA,2020-05-20,2020,5,20,Wednesday,89.7,89.91,90.43,88.8875,58753640.0,6,2,4,12
140,NVDA,2020-05-21,2020,5,21,Thursday,87.7525,90.515,90.5241,87.375,76106960.0,8,1,8,17
141,NVDA,2020-05-22,2020,5,22,Friday,90.2625,88.2525,90.93,87.1325,103876520.0,8,1,13,22
142,NVDA,2020-05-23,2020,5,23,Saturday,89.49125000000001,89.08125,91.151875,87.02937499999999,97176870.0,1,0,2,3
143,NVDA,2020-05-24,2020,5,24,Sunday,88.72,89.91,91.37375,86.92625,90477220.0,3,0,2,5
144,NVDA,2020-05-25,2020,5,25,Monday,87.94874999999999,90.73875,91.595625,86.823125,83777570.0,2,1,3,6
145,NVDA,2020-05-26,2020,5,26,Tuesday,87.1775,91.5675,91.8175,86.72,77077920.0,3,1,5,9
146,NVDA,2020-05-27,2020,5,27,Wednesday,85.2525,86.25,86.3275,79.9675,117589240.0,5,0,4,9
147,NVDA,2020-05-28,2020,5,28,Thursday,84.87,84.1225,87.605,83.7925,73612800.0,3,3,6,12
148,NVDA,2020-05-29,2020,5,29,Friday,88.755,85.545,88.755,84.85,74591960.0,4,0,9,13
149,NVDA,2020-05-30,2020,5,30,Saturday,88.52416666666666,86.47416666666666,88.63916666666667,85.53166666666667,62745006.666666664,0,1,2,3
150,NVDA,2020-05-31,2020,5,31,Sunday,88.29333333333334,87.40333333333334,88.52333333333333,86.21333333333332,50898053.33333333,2,0,3,5
151,NVDA,2020-06-01,2020,6,1,Monday,88.0625,88.3325,88.4075,86.895,39051100.0,4,0,4,8
152,NVDA,2020-06-02,2020,6,2,Tuesday,88.2525,87.9625,88.3725,86.58,39132056.0,2,0,3,5
153,NVDA,2020-06-03,2020,6,3,Wednesday,87.695,88.2225,88.6625,87.0,36543888.0,4,2,6,12
154,NVDA,2020-06-04,2020,6,4,Thursday,87.665,87.28,89.4325,86.775,42427840.0,11,1,4,16
155,NVDA,2020-06-05,2020,6,5,Friday,89.2,87.945,89.97,87.0798,48174600.0,3,1,3,7
156,NVDA,2020-06-06,2020,6,6,Saturday,88.81666666666666,88.22083333333333,89.61206666666666,87.0057,45040974.666666664,1,0,2,3
157,NVDA,2020-06-07,2020,6,7,Sunday,88.43333333333334,88.49666666666666,89.25413333333333,86.9316,41907349.333333336,2,1,3,6
158,NVDA,2020-06-08,2020,6,8,Monday,88.05,88.7725,88.8962,86.8575,38773724.0,8,0,2,10
159,NVDA,2020-06-09,2020,6,9,Tuesday,90.46,88.0,91.0975,87.5125,46848880.0,9,2,12,23
160,NVDA,2020-06-10,2020,6,10,Wednesday,93.6675,91.6775,95.0,91.535,63218160.0,8,3,14,25
161,NVDA,2020-06-11,2020,6,11,Thursday,87.9625,91.5,92.6125,87.86,58365040.0,5,0,8,13
162,NVDA,2020-06-12,2020,6,12,Friday,89.325,91.625,91.8725,87.0335,57090800.0,4,1,4,9
163,NVDA,2020-06-13,2020,6,13,Saturday,90.12916666666666,90.4675,91.85583333333334,87.16816666666666,51393933.333333336,1,0,2,3
164,NVDA,2020-06-14,2020,6,14,Sunday,90.93333333333334,89.31,91.83916666666667,87.30283333333334,45697066.666666664,1,1,3,5
165,NVDA,2020-06-15,2020,6,15,Monday,91.7375,88.1525,91.8225,87.4375,40000200.0,8,1,5,14
166,NVDA,2020-06-16,2020,6,16,Tuesday,90.685,92.25,92.6675,88.3875,53571520.0,4,0,4,8
167,NVDA,2020-06-17,2020,6,17,Wednesday,92.36,91.1375,92.99,90.7025,40830560.0,2,0,5,7
168,NVDA,2020-06-18,2020,6,18,Thursday,92.18,92.27,92.825,91.145,25440952.0,7,1,4,12
169,NVDA,2020-06-19,2020,6,19,Friday,92.6125,92.425,94.45,92.2734,52416040.0,5,1,5,11
170,NVDA,2020-06-20,2020,6,20,Saturday,93.94,92.7125,94.88125,92.50319999999999,46131344.0,1,0,3,4
171,NVDA,2020-06-22,2020,6,22,Monday,95.2675,93.0,95.3125,92.733,39846648.0,8,0,4,12
172,NVDA,2020-06-23,2020,6,23,Tuesday,94.5,95.51,96.425,94.075,37510740.0,8,0,7,15
173,NVDA,2020-06-24,2020,6,24,Wednesday,92.355,94.7625,95.5638,91.445,44937080.0,6,1,4,11
174,NVDA,2020-06-25,2020,6,25,Thursday,94.9,93.5575,95.05,91.8225,37607200.0,4,1,3,8
175,NVDA,2020-06-26,2020,6,26,Friday,91.55,95.0,95.0,91.25,59208560.0,6,0,11,17
176,NVDA,2020-06-27,2020,6,27,Saturday,91.7,93.89916666666667,94.015,90.5,50880644.0,0,1,1,2
177,NVDA,2020-06-28,2020,6,28,Sunday,91.85,92.79833333333333,93.03,89.75,42552728.0,2,0,2,4
178,NVDA,2020-06-29,2020,6,29,Monday,92.0,91.6975,92.045,89.0,34224812.0,2,2,1,5
179,NVDA,2020-06-30,2020,6,30,Tuesday,94.9775,93.1399,95.2625,92.665,36789200.0,1,0,8,9
180,NVDA,2020-07-01,2020,7,1,Wednesday,95.3,95.2075,95.7567,94.13,32664680.0,3,0,4,7
181,NVDA,2020-07-02,2020,7,2,Thursday,96.1225,96.39,97.375,95.7825,36405408.0,3,2,2,7
182,NVDA,2020-07-03,2020,7,3,Friday,96.69,96.646875,97.803125,96.11812499999999,35201399.0,4,0,7,11
183,NVDA,2020-07-04,2020,7,4,Saturday,97.2575,96.90375,98.23125,96.45375,33997390.0,6,0,2,8
184,NVDA,2020-07-05,2020,7,5,Sunday,97.825,97.16062500000001,98.65937500000001,96.789375,32793381.0,6,0,5,11
185,NVDA,2020-07-06,2020,7,6,Monday,98.3925,97.4175,99.0875,97.125,31589372.0,8,1,5,14
186,NVDA,2020-07-07,2020,7,7,Tuesday,98.7175,99.4625,100.7,98.5075,35779972.0,6,0,10,16
187,NVDA,2020-07-08,2020,7,8,Wednesday,102.16,99.9375,102.25,99.655,36548052.0,5,1,7,13
188,NVDA,2020-07-09,2020,7,9,Thursday,105.09,103.8025,105.7,102.335,49454720.0,9,1,8,18
189,NVDA,2020-07-10,2020,7,10,Friday,104.7925,105.8875,106.5525,103.7875,49767480.0,7,1,14,22
190,NVDA,2020-07-11,2020,7,11,Saturday,103.36916666666667,105.90833333333333,107.00916666666666,102.60833333333333,48414146.666666664,8,1,4,13
191,NVDA,2020-07-12,2020,7,12,Sunday,101.94583333333333,105.92916666666667,107.46583333333334,101.42916666666666,47060813.333333336,6,0,5,11
192,NVDA,2020-07-13,2020,7,13,Monday,100.5225,105.95,107.9225,100.25,45707480.0,10,1,2,13
193,NVDA,2020-07-14,2020,7,14,Tuesday,103.77,100.75,104.0275,97.855,54267440.0,4,1,6,11
194,NVDA,2020-07-15,2020,7,15,Wednesday,102.2725,104.1425,104.33,100.5575,40398480.0,8,1,2,11
195,NVDA,2020-07-16,2020,7,16,Thursday,101.3475,100.15,102.0675,98.955,34496472.0,4,0,1,5
196,NVDA,2020-07-17,2020,7,17,Friday,102.015,102.255,102.485,100.8775,26628464.0,2,2,4,8
197,NVDA,2020-07-18,2020,7,18,Saturday,103.04583333333333,102.4175,103.4275,101.1075,27247337.333333332,8,1,0,9
198,NVDA,2020-07-19,2020,7,19,Sunday,104.07666666666667,102.58,104.37,101.33749999999999,27866210.666666668,7,0,1,8
199,NVDA,2020-07-20,2020,7,20,Monday,105.1075,102.7425,105.3125,101.5675,28485084.0,6,2,6,14
200,NVDA,2020-07-21,2020,7,21,Tuesday,103.285,105.13,105.5993,102.8675,27766684.0,3,1,3,7
201,NVDA,2020-07-22,2020,7,22,Wednesday,104.3875,103.675,106.025,102.9156,36729084.0,5,1,2,8
202,NVDA,2020-07-23,2020,7,23,Thursday,101.2975,104.5,105.47,100.3125,41166120.0,8,0,3,11
203,NVDA,2020-07-24,2020,7,24,Friday,101.945,98.75,103.6475,97.77,47329200.0,3,1,3,7
204,NVDA,2020-07-25,2020,7,25,Saturday,102.70166666666667,99.94083333333333,103.90416666666667,99.23916666666666,41290473.333333336,9,0,1,10
205,NVDA,2020-07-26,2020,7,26,Sunday,103.45833333333333,101.13166666666667,104.16083333333333,100.70833333333333,35251746.666666664,12,0,1,13
206,NVDA,2020-07-27,2020,7,27,Monday,104.215,102.3225,104.4175,102.1775,29213020.0,6,1,4,11
207,NVDA,2020-07-28,2020,7,28,Tuesday,102.155,103.7425,103.82,102.0925,27163604.0,4,1,7,12
208,NVDA,2020-07-29,2020,7,29,Wednesday,104.655,103.908,105.1625,103.47,28450768.0,4,1,8,13
209,NVDA,2020-07-30,2020,7,30,Thursday,106.14,103.75,106.2305,102.9525,30888016.0,6,1,4,11
210,NVDA,2020-07-31,2020,7,31,Friday,106.1475,105.6325,107.665,104.33,38628600.0,5,0,4,9
211,NVDA,2020-08-01,2020,8,1,Saturday,107.46583333333334,106.19666666666666,108.77250000000001,105.27083333333333,39519680.0,8,0,1,9
212,NVDA,2020-08-02,2020,8,2,Sunday,108.78416666666666,106.76083333333334,109.88,106.21166666666667,40410760.0,8,0,1,9
213,NVDA,2020-08-03,2020,8,3,Monday,110.1025,107.325,110.9875,107.1525,41301840.0,7,2,2,11
214,NVDA,2020-08-04,2020,8,4,Tuesday,112.2775,110.5,112.2775,109.06,31033560.0,5,1,3,9
215,NVDA,2020-08-05,2020,8,5,Wednesday,112.8675,112.44,113.7168,111.6625,25049972.0,5,1,6,12
216,NVDA,2020-08-06,2020,8,6,Thursday,113.355,113.4975,113.58,111.7875,24431568.0,4,0,4,8
217,NVDA,2020-08-07,2020,8,7,Friday,111.995,113.125,115.0475,110.375,34251596.0,0,0,4,4
218,NVDA,2020-08-08,2020,8,8,Saturday,111.88000000000001,113.1975,114.72583333333333,109.77166666666666,37094264.0,7,1,1,9
219,NVDA,2020-08-09,2020,8,9,Sunday,111.765,113.27,114.40416666666667,109.16833333333334,39936932.0,8,0,1,9
220,NVDA,2020-08-10,2020,8,10,Monday,111.65,113.3425,114.0825,108.565,42779600.0,3,1,5,9
221,NVDA,2020-08-11,2020,8,11,Tuesday,108.5,110.7375,111.3675,107.9575,35451052.0,4,1,3,8
222,NVDA,2020-08-12,2020,8,12,Wednesday,114.4025,109.9075,114.67,109.5825,46494280.0,10,1,4,15
223,NVDA,2020-08-13,2020,8,13,Thursday,114.43,115.46,117.2175,113.5575,37445956.0,7,2,1,10
224,NVDA,2020-08-14,2020,8,14,Friday,115.64,115.3,117.0475,114.405,36643616.0,3,0,5,8
225,NVDA,2020-08-15,2020,8,15,Saturday,118.21666666666667,116.37083333333334,119.3975,115.66063333333334,45139104.0,11,0,2,13
226,NVDA,2020-08-16,2020,8,16,Sunday,120.79333333333334,117.44166666666666,121.7475,116.91626666666666,53634592.0,6,0,2,8
